ticker,fetch_date,expiration,days_to_exp,opt_type,strike,strike_pct_otm,current_price,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,vol_oi_ratio,volume_zscore,total_premium_usd,iv_percentile,anomaly_score,flags
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,80.0,-63.6809,220.27,119.9,0.0,0.0,1,0,1e-05,True,AMD260327C00080000,0.0,-0.32,11990,1.8,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,325.0,-15.7922,385.95,59.66,0.0,0.0,2,0,1e-05,True,TSLA260327C00325000,0.0,-0.28,11932,37.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,460.0,-21.7448,587.82,119.13,0.0,0.0,1,0,1e-05,True,QQQ260327C00460000,0.0,-0.38,11913,28.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,535.0,-10.0674,594.89,59.56,0.0,0.0,2,1,1e-05,True,META260327C00535000,2.0,-0.28,11912,12.2,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,604.0,-2.6788,587.82,17.0,0.0,0.0,7,26,1e-05,True,QQQ260326P00604000,0.27,-0.38,11900,27.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,275.0,-28.7472,385.95,119.0,0.0,0.0,1,17,1e-05,True,TSLA260327C00275000,0.06,-0.28,11900,37.4,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,480.0,-18.3424,587.82,118.92,0.0,0.0,1,0,1e-05,True,QQQ260327C00480000,0.0,-0.38,11892,28.1,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,675.0,2.7679,656.82,0.03,0.0,0.0,3962,0,0.125009,False,SPY260326C00675000,0.0,0.11,11886,55.1,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,123.0,-20.6247,154.96,29.64,0.0,0.0,4,0,1e-05,True,PLTR260327C00123000,0.0,-0.29,11856,23.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,602.0,2.4123,587.82,0.04,0.0,0.0,2944,1960,0.125009,False,QQQ260326C00602000,1.5,0.12,11776,53.3,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,265.0,4.9006,252.62,0.03,0.0,0.0,3920,0,0.125009,False,AAPL260327C00265000,0.0,0.44,11760,48.9,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,131.0,-15.4621,154.96,29.37,0.0,0.0,4,23,1e-05,True,PLTR260327C00131000,0.17,-0.29,11748,23.8,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,put,190.0,-18.4421,154.96,39.12,0.0,0.0,3,0,1e-05,True,PLTR260402P00190000,0.0,-0.38,11736,26.0,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,155.0,16.8387,181.1,1.22,0.0,0.0,96,0,0.250007,False,COIN260402P00155000,0.0,-0.24,11712,60.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,325.0,-12.4084,371.04,58.48,0.0,0.0,2,0,1e-05,True,MSFT260327C00325000,0.0,-0.33,11696,16.0,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,105.0,-52.3312,220.27,116.15,0.0,0.0,1,16,1e-05,True,AMD260402C00105000,0.06,-0.32,11615,3.8,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,432.5,-14.2104,371.04,57.73,0.0,0.0,2,1,1e-05,True,MSFT260327P00432500,2.0,-0.34,11546,17.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,480.0,-19.3128,594.89,115.34,0.0,0.0,1,0,1e-05,True,META260327C00480000,0.0,-0.28,11534,12.0,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,put,143.0,8.3636,154.96,1.2,0.0,0.0,96,0,0.125009,False,PLTR260402P00143000,0.0,-0.33,11520,53.1,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,75.0,-51.6004,154.96,57.52,0.0,0.0,2,0,1e-05,True,PLTR260402C00075000,0.0,-0.29,11504,25.0,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,126.0,-18.6887,154.96,28.75,0.0,0.0,4,3,1e-05,True,PLTR260327C00126000,1.33,-0.29,11500,23.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,558.0,-5.073,587.82,28.73,0.0,0.0,4,0,1e-05,True,QQQ260327C00558000,0.0,-0.37,11492,28.6,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,520.0,-25.7788,385.95,114.9,0.0,0.0,1,0,1e-05,True,TSLA260327P00520000,0.0,-0.36,11490,39.5,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,490.0,-17.6318,594.89,114.85,0.0,0.0,1,0,1e-05,True,META260327C00490000,0.0,-0.28,11485,12.0,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,632.0,3.9272,656.82,0.04,0.0,0.0,2870,0,0.125009,False,SPY260326P00632000,0.0,-0.15,11480,55.5,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,220.0,-17.6818,181.1,38.1,0.0,0.0,3,3,1e-05,True,COIN260327P00220000,1.0,-0.39,11430,7.7,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,82.0,-11.14,92.28,10.39,0.0,0.0,11,0,1e-05,True,NFLX260327C00082000,0.0,-0.31,11429,18.9,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,290.0,-21.8413,371.04,114.15,0.0,0.0,1,0,1e-05,True,MSFT260327C00290000,0.0,-0.33,11415,15.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,724.0,-9.279,656.82,56.62,0.0,0.0,2,0,1e-05,True,SPY260327P00724000,0.0,-0.42,11324,36.7,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,88.0,4.8636,92.28,0.1,0.0,0.0,1131,0,0.125009,False,NFLX260327P00088000,0.0,0.82,11310,52.1,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,call,300.0,-19.1462,371.04,113.0,0.0,0.0,1,0,1e-05,True,MSFT260327C00300000,0.0,-0.33,11300,16.0,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,215.0,-14.8919,252.62,37.54,0.0,0.0,3,39,1e-05,True,AAPL260327C00215000,0.08,-0.33,11262,0.3,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,545.0,-17.0245,656.82,112.1,0.0,0.0,1,1,1e-05,True,SPY260327C00545000,1.0,-0.32,11210,33.4,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,90.0,-59.1411,220.27,111.75,0.0,0.0,1,1,1e-05,True,AMD260402C00090000,1.0,-0.32,11175,3.7,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,110.0,-39.2601,181.1,55.66,0.0,0.0,2,0,1e-05,True,COIN260327C00110000,0.0,-0.35,11132,6.8,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,475.0,-19.193,587.82,111.13,0.0,0.0,1,0,1e-05,True,QQQ260327C00475000,0.0,-0.38,11113,28.1,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,550.0,8.1618,594.89,0.71,0.0,0.0,156,0,0.125009,False,META260330P00550000,0.0,-0.18,11076,51.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,270.0,-30.0428,385.95,109.58,0.0,0.0,1,0,1e-05,True,TSLA260327C00270000,0.0,-0.28,10958,37.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,550.0,-16.2632,656.82,108.2,0.0,0.0,1,0,1e-05,True,SPY260327C00550000,0.0,-0.32,10820,33.4,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,402.5,-7.8161,371.04,27.0,0.0,0.0,4,6,1e-05,True,MSFT260327P00402500,0.67,-0.34,10800,16.8,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,465.0,-20.2064,371.04,54.0,0.0,0.0,2,0,1e-05,True,MSFT260327P00465000,0.0,-0.34,10800,17.3,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,347.5,-9.9624,385.95,36.0,0.0,0.0,3,0,1e-05,True,TSLA260330C00347500,0.0,-0.28,10800,40.2,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,103.0,-10.4078,92.28,10.79,0.0,0.0,10,0,1e-05,True,NFLX260327P00103000,0.0,-0.31,10790,19.5,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,510.0,-24.3235,385.95,107.65,0.0,0.0,1,0,1e-05,True,TSLA260327P00510000,0.0,-0.36,10765,39.4,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,568.0,3.4894,587.82,0.04,0.0,0.0,2677,1933,0.125009,False,QQQ260326P00568000,1.38,-0.06,10708,53.7,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,437.5,-11.7829,385.95,53.4,0.0,0.0,2,0,1e-05,True,TSLA260327P00437500,0.0,-0.36,10680,39.0,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,put,300.0,-26.5767,220.27,106.3,0.0,0.0,1,0,1e-05,True,AMD260402P00300000,0.0,-0.41,10630,5.0,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,660.0,-10.9364,587.82,53.0,0.0,0.0,2,0,1e-05,True,QQQ260327P00660000,0.0,-0.38,10600,30.8,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,210.0,-26.2095,154.96,52.8,0.0,0.0,2,0,1e-05,True,PLTR260327P00210000,0.0,-0.38,10560,24.8,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,160.0,-24.4249,211.71,52.38,0.0,0.0,2,0,1e-05,True,AMZN260327C00160000,0.0,-0.36,10476,5.3,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,100.0,-54.6012,220.27,103.97,0.0,0.0,1,0,1e-05,True,AMD260327C00100000,0.0,-0.32,10397,1.9,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,490.0,-21.2347,385.95,103.95,0.0,0.0,1,0,1e-05,True,TSLA260327P00490000,0.0,-0.36,10395,39.3,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,146.0,-5.7821,154.96,11.52,0.0,0.0,9,85,1e-05,True,PLTR260402C00146000,0.11,-0.29,10368,25.5,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,220.0,-12.9127,252.62,34.5,0.0,0.0,3,0,1e-05,True,AAPL260327C00220000,0.0,-0.33,10350,0.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,337.5,-12.5534,385.95,51.75,0.0,0.0,2,0,1e-05,True,TSLA260327C00337500,0.0,-0.28,10350,37.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,600.0,-8.6508,656.82,51.59,0.0,0.0,2,0,1e-05,True,SPY260326C00600000,0.0,-0.32,10318,31.1,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,call,676.0,2.9201,656.82,0.02,0.0,0.0,5148,0,0.125009,False,SPY260326C00676000,0.0,0.23,10296,55.1,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,505.0,-23.5743,385.95,102.25,0.0,0.0,1,0,1e-05,True,TSLA260327P00505000,0.0,-0.36,10225,39.4,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,640.0,-8.1531,587.82,51.06,0.0,0.0,2,0,1e-05,True,QQQ260327P00640000,0.0,-0.38,10212,30.7,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,692.0,-5.0838,656.82,34.0,0.0,0.0,3,0,1e-05,True,SPY260327P00692000,0.0,-0.42,10200,35.9,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,150.0,-40.6223,252.62,101.94,0.0,0.0,1,0,1e-05,True,AAPL260327C00150000,0.0,-0.33,10194,0.1,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,83.0,-10.0563,92.28,9.24,0.0,0.0,11,0,1e-05,True,NFLX260327C00083000,0.0,-0.31,10164,18.9,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,495.0,-25.0424,371.04,101.55,0.0,0.0,1,0,1e-05,True,MSFT260327P00495000,0.0,-0.34,10155,17.5,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,300.0,-39.6333,181.1,101.44,0.0,0.0,1,0,1e-05,True,COIN260402P00300000,0.0,-0.39,10144,9.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,569.0,3.3076,587.82,0.04,0.0,0.0,2534,2105,0.125009,False,QQQ260326P00569000,1.2,-0.08,10136,53.7,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,645.0,-7.769,594.89,50.38,0.0,0.0,2,0,1e-05,True,META260330P00645000,0.0,-0.29,10076,15.6,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,105.0,-32.2406,154.96,50.3,0.0,0.0,2,37,1e-05,True,PLTR260327C00105000,0.05,-0.29,10060,23.4,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,177.5,-12.6986,154.96,25.0,0.0,0.0,4,0,1e-05,True,PLTR260327P00177500,0.0,-0.38,10000,24.6,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,255.0,-28.9804,181.1,99.92,0.0,0.0,1,0,1e-05,True,COIN260402P00255000,0.0,-0.39,9992,9.5,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,137.0,-11.5901,154.96,19.9,0.0,0.0,5,0,1e-05,True,PLTR260402C00137000,0.0,-0.29,9950,25.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,574.0,-2.3511,587.82,14.17,0.0,0.0,7,0,1e-05,True,QQQ260327C00574000,0.0,-0.37,9919,29.0,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,280.0,-27.4517,385.95,99.06,0.0,0.0,1,0,1e-05,True,TSLA260327C00280000,0.0,-0.28,9906,37.4,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,97.0,-4.866,92.28,5.5,0.0,0.0,18,0,1e-05,True,NFLX260402P00097000,0.0,-0.3,9900,20.7,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,230.0,-22.313,178.68,49.4,0.0,0.0,2,0,1e-05,True,NVDA260327P00230000,0.0,-0.38,9880,22.5,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,put,430.0,-13.7116,371.04,49.11,0.0,0.0,2,0,1e-05,True,MSFT260330P00430000,0.0,-0.34,9822,18.3,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,122.0,-21.27,154.96,32.7,0.0,0.0,3,0,1e-05,True,PLTR260327C00122000,0.0,-0.29,9810,23.6,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,230.0,-8.9542,252.62,24.5,0.0,0.0,4,0,1e-05,True,AAPL260327C00230000,0.0,-0.33,9800,0.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,573.0,-2.5212,587.82,16.28,0.0,0.0,6,0,1e-05,True,QQQ260326C00573000,0.0,-0.37,9768,26.6,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,540.0,-8.1351,587.82,48.83,0.0,0.0,2,0,1e-05,True,QQQ260327C00540000,0.0,-0.37,9766,28.4,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,650.0,-9.5662,587.82,48.79,0.0,0.0,2,0,1e-05,True,QQQ260327P00650000,0.0,-0.38,9758,30.7,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,551.0,-6.2638,587.82,32.48,0.0,0.0,3,0,1e-05,True,QQQ260327C00551000,0.0,-0.37,9744,28.5,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,490.0,-24.2775,371.04,97.0,0.0,0.0,1,0,1e-05,True,MSFT260327P00490000,0.0,-0.34,9700,17.4,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,65.0,-58.0537,154.96,96.51,0.0,0.0,1,1,1e-05,True,PLTR260327C00065000,1.0,-0.29,9651,23.2,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,65.0,-58.0537,154.96,96.51,0.0,0.0,1,0,1e-05,True,PLTR260402C00065000,0.0,-0.29,9651,24.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,701.0,-6.3024,656.82,48.19,0.0,0.0,2,0,1e-05,True,SPY260327P00701000,0.0,-0.42,9638,36.2,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,280.0,-35.3214,181.1,95.85,0.0,0.0,1,0,1e-05,True,COIN260402P00280000,0.0,-0.39,9585,9.6,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,610.0,-7.1283,656.82,47.83,0.0,0.0,2,0,1e-05,True,SPY260327C00610000,0.0,-0.32,9566,33.7,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,290.0,-24.8607,385.95,95.6,0.0,0.0,1,0,1e-05,True,TSLA260327C00290000,0.0,-0.28,9560,37.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,put,564.0,4.2234,587.82,0.15,0.0,0.0,637,1449,0.125009,False,QQQ260327P00564000,0.44,-0.3,9555,54.8,0,
META,2026-03-26T11:04:02+00:00,2026-03-30,3,put,642.5,-7.4101,594.89,47.4,0.0,0.0,2,0,1e-05,True,META260330P00642500,0.0,-0.29,9480,15.5,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,put,620.0,-5.1903,587.82,31.58,0.0,0.0,3,0,1e-05,True,QQQ260326P00620000,0.0,-0.38,9474,27.8,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,45.0,-51.2354,92.28,47.36,0.0,0.0,2,0,1e-05,True,NFLX260327C00045000,0.0,-0.32,9472,18.4,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,put,98.0,-5.8367,92.28,5.92,0.0,0.0,16,0,1e-05,True,NFLX260402P00098000,0.0,-0.3,9472,20.7,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,629.0,4.4229,656.82,0.04,0.0,0.0,2366,0,0.125009,False,SPY260326P00629000,0.0,-0.2,9464,55.4,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,put,562.5,5.7582,594.89,0.38,0.0,0.0,249,0,0.125009,False,META260327P00562500,0.0,-0.12,9462,50.8,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,call,165.0,-22.0632,211.71,47.21,0.0,0.0,2,0,1e-05,True,AMZN260327C00165000,0.0,-0.36,9442,5.3,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,115.0,-19.7565,92.28,23.55,0.0,0.0,4,0,1e-05,True,NFLX260327P00115000,0.0,-0.31,9420,19.7,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,172.5,-21.687,220.27,47.05,0.0,0.0,2,0,1e-05,True,AMD260327C00172500,0.0,-0.32,9410,2.5,0,
COIN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,252.5,-28.2772,181.1,47.0,0.0,0.0,2,0,1e-05,True,COIN260327P00252500,0.0,-0.39,9400,8.1,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,79.0,-14.391,92.28,13.39,0.0,0.0,7,0,1e-05,True,NFLX260327C00079000,0.0,-0.32,9373,18.8,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,call,125.0,-43.2515,220.27,93.4,0.0,0.0,1,0,1e-05,True,AMD260327C00125000,0.0,-0.32,9340,2.0,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,332.5,-13.8489,385.95,46.7,0.0,0.0,2,0,1e-05,True,TSLA260327C00332500,0.0,-0.28,9340,37.8,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,495.0,-22.0303,385.95,93.21,0.0,0.0,1,0,1e-05,True,TSLA260327P00495000,0.0,-0.36,9321,39.4,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,702.0,-6.4359,656.82,31.0,0.0,0.0,3,0,1e-05,True,SPY260327P00702000,0.0,-0.42,9300,36.2,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,160.0,-36.6638,252.62,92.8,0.0,0.0,1,1,1e-05,True,AAPL260327C00160000,1.0,-0.33,9280,0.1,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,295.0,-23.5652,385.95,90.83,0.0,0.0,1,13,1e-05,True,TSLA260327C00295000,0.08,-0.28,9083,37.5,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,262.5,-9.7721,290.93,30.2,0.0,0.0,3,0,1e-05,True,GOOGL260327C00262500,0.0,-0.29,9060,10.4,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,put,200.0,-22.52,154.96,45.2,0.0,0.0,2,0,1e-05,True,PLTR260327P00200000,0.0,-0.38,9040,24.8,0,
NFLX,2026-03-26T11:04:02+00:00,2026-04-02,6,call,68.0,-26.3112,92.28,30.05,0.0,0.0,3,0,1e-05,True,NFLX260402C00068000,0.0,-0.32,9015,19.9,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,call,70.0,-24.1439,92.28,22.42,0.0,0.0,4,0,1e-05,True,NFLX260327C00070000,0.0,-0.32,8968,18.6,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,put,275.0,-8.1382,252.62,22.39,0.0,0.0,4,0,1e-05,True,AAPL260327P00275000,0.0,-0.36,8956,1.0,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,495.0,-15.7905,587.82,89.3,0.0,0.0,1,0,1e-05,True,QQQ260327C00495000,0.0,-0.38,8930,28.2,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-27,0,call,500.0,-14.9399,587.82,89.07,0.0,0.0,1,0,1e-05,True,QQQ260327C00500000,0.0,-0.38,8907,28.2,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,225.0,-20.5867,178.68,44.39,0.0,0.0,2,0,1e-05,True,NVDA260327P00225000,0.0,-0.38,8878,22.4,0,
NFLX,2026-03-26T11:04:02+00:00,2026-03-27,0,put,101.0,-8.6337,92.28,8.06,0.0,0.0,11,8,1e-05,True,NFLX260327P00101000,1.38,-0.31,8866,19.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-30,3,call,300.0,-22.2697,385.95,88.5,0.0,0.0,1,5,1e-05,True,TSLA260330C00300000,0.2,-0.28,8850,39.8,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,90.0,-50.3037,181.1,88.45,0.0,0.0,1,0,1e-05,True,COIN260402C00090000,0.0,-0.35,8845,8.4,0,
TSLA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,427.5,-9.7193,385.95,44.15,0.0,0.0,2,0,1e-05,True,TSLA260327P00427500,0.0,-0.36,8830,38.8,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-27,0,put,412.5,-10.0509,371.04,29.4,0.0,0.0,3,0,1e-05,True,MSFT260327P00412500,0.0,-0.34,8820,16.9,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,call,570.0,-13.2182,656.82,86.97,0.0,0.0,1,0,1e-05,True,SPY260327C00570000,0.0,-0.32,8697,33.5,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,call,135.0,-24.4459,178.68,43.31,0.0,0.0,2,0,1e-05,True,NVDA260327C00135000,0.0,-0.29,8662,21.6,0,
PLTR,2026-03-26T11:04:02+00:00,2026-03-27,0,call,144.0,-7.0728,154.96,12.37,0.0,0.0,7,0,1e-05,True,PLTR260327C00144000,0.0,-0.29,8659,24.2,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,250.0,-11.892,220.27,28.85,0.0,0.0,3,0,1e-05,True,AMD260327P00250000,0.0,-0.41,8655,3.3,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,210.0,-16.8712,252.62,43.1,0.0,0.0,2,0,1e-05,True,AAPL260327C00210000,0.0,-0.33,8620,0.3,0,
PLTR,2026-03-26T11:04:02+00:00,2026-04-02,6,call,70.0,-54.8271,154.96,85.85,0.0,0.0,1,2,1e-05,True,PLTR260402C00070000,0.5,-0.29,8585,24.9,0,
AMZN,2026-03-26T11:04:02+00:00,2026-03-27,0,put,225.0,-5.9067,211.71,14.23,0.0,0.0,6,0,1e-05,True,AMZN260327P00225000,0.0,-0.43,8538,5.9,0,
GOOGL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,205.0,-29.5363,290.93,85.34,0.0,0.0,1,0,1e-05,True,GOOGL260327C00205000,0.0,-0.29,8534,10.0,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,put,260.0,-30.3462,181.1,85.25,0.0,0.0,1,0,1e-05,True,COIN260402P00260000,0.0,-0.39,8525,9.6,0,
COIN,2026-03-26T11:04:02+00:00,2026-04-02,6,call,100.0,-44.7819,181.1,85.0,0.0,0.0,1,0,1e-05,True,COIN260402C00100000,0.0,-0.35,8500,8.5,0,
AMD,2026-03-26T11:04:02+00:00,2026-04-02,6,call,110.0,-50.0613,220.27,84.92,0.0,0.0,1,0,1e-05,True,AMD260402C00110000,0.0,-0.32,8492,3.9,0,
META,2026-03-26T11:04:02+00:00,2026-03-27,0,call,510.0,-14.2699,594.89,84.72,0.0,0.0,1,0,1e-05,True,META260327C00510000,0.0,-0.28,8472,12.1,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-27,0,put,220.0,-18.7818,178.68,42.24,0.0,0.0,2,0,1e-05,True,NVDA260327P00220000,0.0,-0.38,8448,22.4,0,
MSFT,2026-03-26T11:04:02+00:00,2026-03-30,3,call,350.0,-5.6705,371.04,21.0,0.0,0.0,4,0,1e-05,True,MSFT260330C00350000,0.0,-0.33,8400,17.9,0,
NVDA,2026-03-26T11:04:02+00:00,2026-03-30,3,put,215.0,-16.893,178.68,41.9,0.0,0.0,2,0,1e-05,True,NVDA260330P00215000,0.0,-0.38,8380,23.1,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,626.0,4.9233,656.82,0.02,0.0,0.0,4184,0,0.250007,False,SPY260326P00626000,0.0,-0.02,8368,68.9,0,
AAPL,2026-03-26T11:04:02+00:00,2026-03-27,0,call,237.5,-5.9853,252.62,16.68,0.0,0.0,5,0,1e-05,True,AAPL260327C00237500,0.0,-0.33,8340,0.6,0,
AMD,2026-03-26T11:04:02+00:00,2026-03-27,0,put,300.0,-26.5767,220.27,82.83,0.0,0.0,1,0,1e-05,True,AMD260327P00300000,0.0,-0.41,8283,3.5,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-27,0,put,706.0,-6.966,656.82,41.27,0.0,0.0,2,0,1e-05,True,SPY260327P00706000,0.0,-0.42,8254,36.3,0,
QQQ,2026-03-26T11:04:02+00:00,2026-03-26,0,call,549.0,-6.6041,587.82,41.03,0.0,0.0,2,0,1e-05,True,QQQ260326C00549000,0.0,-0.37,8206,26.2,0,
SPY,2026-03-26T11:04:02+00:00,2026-03-26,0,put,627.0,4.756,656.82,0.03,0.0,0.0,2734,4229,0.250007,False,SPY260326P00627000,0.65,-0.16,8202,68.9,0,
